Feature,Importance
Tryglicerides_div_prod_of_Copper_and_Platelets,-2.851865038272731e-05
Bilirubin_gt_Albumin_1,-3.2481250296676475e-05
Alk_Phos_div_Tryglicerides,-3.3434224398367596e-05
Age_x_Cholesterol,-3.992115876035431e-05
Cholesterol,-6.315832803348135e-05
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,-6.969413144278793e-05
N_Days_gt_Cholesterol_1,-7.00460758914212e-05
Copper_div_Alk_Phos,-7.222692245532959e-05
SGOT_div_prod_of_Age_and_Cholesterol,-7.526305966787162e-05
Tryglicerides_minus_Platelets,-8.310897262698625e-05
N_Days_x_Cholesterol,-8.328208537164983e-05
Cholesterol_div_prod_of_SGOT_and_Platelets,-9.861180413448523e-05
Sex_M,-0.00010047595583724924
Copper_div_prod_of_Cholesterol_and_Tryglicerides,-0.00014473404000324484
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,-0.0001497161537445546
Edema_Y,-0.00016756611446164802
Cholesterol_div_Tryglicerides,-0.00016963658143048565
Stage_2.0,-0.0001764902716099148
N_Days_x_Cholesterol_x_Tryglicerides,-0.00018369963275610682
Ascites_xor_Hepatomegaly_xor_Spiders_1,-0.00019581936655030052
Bilirubin,-0.00022039482301625
Age_div_sum_of_Cholesterol_and_Platelets,-0.00022302770540001405
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,-0.0002448629458834861
Bilirubin_div_prod_of_Cholesterol_and_Copper,-0.0002478817926590371
Cholesterol_div_Copper,-0.00024996485958850734
Cholesterol_div_prod_of_N_Days_and_SGOT,-0.00025296525822321664
Platelets_div_prod_of_N_Days_and_Alk_Phos,-0.0002573498552288967
Copper_div_prod_of_Alk_Phos_and_Tryglicerides,-0.00026470361172218346
N_Days_div_SGOT,-0.0002911302697197349
Std_of_Cholesterol_Tryglicerides_Platelets,-0.00029377293768197973
Tryglicerides,-0.0002954291901952377
SGOT_div_sum_of_Cholesterol_and_Platelets,-0.0002974860980224526
N_Days_x_SGOT,-0.00029811635482955405
Bilirubin_div_Alk_Phos,-0.00031367249758222247
Cholesterol_x_Tryglicerides,-0.00031971883500881093
Cholesterol_minus_Copper,-0.0003271372567624331
Copper_x_Platelets,-0.0003366606459893618
Hepatomegaly_and_Spiders_1,-0.00036506556127448915
random_control_feature,-0.00037378401918491066
Ascites_1,-0.00037590412720843957
SGOT_plus_Tryglicerides_minus_Cholesterol,-0.00041015628471191556
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,-0.0004287143944744987
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,-0.00043048196488533865
Age_div_sum_of_Copper_and_Tryglicerides,-0.00043975700974344
Age_div_sum_of_N_Days_and_Alk_Phos,-0.0004649514314961767
Cholesterol_minus_Tryglicerides,-0.00047004327880144196
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,-0.0004729767108907334
Std_SGOT_Tryglicerides,-0.00048596055237720487
Cholesterol_plus_Copper,-0.000487083540135147
SGOT_div_prod_of_Copper_and_Platelets,-0.0004894996888240022
SGOT_div_prod_of_Alk_Phos_and_Tryglicerides,-0.0004896068787402896
Stage_3.0,-0.00049201599530446
Cholesterol_minus_SGOT,-0.0004921646155433225
SGOT_div_prod_of_Alk_Phos_and_Platelets,-0.0004943812960951832
Cholesterol_div_SGOT,-0.0005097256435180086
Age_div_SGOT,-0.0005160340947935138
Alk_Phos_div_sum_of_Copper_and_SGOT,-0.0005192549095370192
Copper_minus_SGOT,-0.0005207563962829264
SGOT_x_Platelets,-0.0005221365136072631
Copper_plus_Platelets_minus_Tryglicerides,-0.0005279329492118001
Bilirubin_div_prod_of_Copper_and_Alk_Phos,-0.0005351812546563649
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,-0.0005407861791736135
N_Days_x_Cholesterol_x_Platelets,-0.0005422246671366393
N_Days_minus_Alk_Phos,-0.0005661165758901232
Copper_plus_Platelets,-0.0005699908898199358
Copper_plus_Platelets_minus_Cholesterol,-0.0005768151159445378
N_Days_x_Tryglicerides,-0.0005829986252017627
Alk_Phos_div_prod_of_N_Days_and_Copper,-0.0005905844496538547
SGOT_div_prod_of_Cholesterol_and_Copper,-0.0005968271864666752
SGOT_div_sum_of_N_Days_and_Alk_Phos,-0.0005978627912418766
Cholesterol_x_SGOT,-0.0005992856754351773
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,-0.00060408176725816
Copper_div_prod_of_SGOT_and_Tryglicerides,-0.0006191029518878577
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,-0.0006375571763446941
SGOT_div_prod_of_N_Days_and_Alk_Phos,-0.0006619563572671349
Platelets_div_prod_of_N_Days_and_SGOT,-0.0006761099540654514
N_Days_x_SGOT_x_Platelets,-0.0006764154837908776
Cholesterol_minus_Platelets,-0.0006808953409711238
Platelets,-0.0006838440954472392
Copper_plus_Platelets_minus_SGOT,-0.0006852282152284217
N_Days_x_Alk_Phos_x_Tryglicerides,-0.0006868042688298059
Cholesterol_div_prod_of_N_Days_and_Bilirubin,-0.0007116153627849408
N_Days_x_Alk_Phos,-0.0007188905288506287
Copper_plus_Tryglicerides_minus_Cholesterol,-0.000719268082830824
Copper_plus_Tryglicerides_minus_SGOT,-0.0007199633940669914
Bilirubin_div_prod_of_Cholesterol_and_SGOT,-0.0007213725502822333
Platelets_div_prod_of_N_Days_and_Cholesterol,-0.0007266060161291144
Std_Copper_Tryglicerides,-0.0007330410893834217
N_Days_x_Bilirubin_x_Alk_Phos,-0.0007409753139034759
Age_div_Cholesterol,-0.0007418126577587136
Platelets_div_prod_of_N_Days_and_Tryglicerides,-0.0007486097982397322
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,-0.0007600834087331875
Stage_4.0,-0.0007778034014729408
Std_Bilirubin_Albumin,-0.000783060991040696
SGOT_plus_Tryglicerides_minus_Copper,-0.0008078921262751582
Copper_div_prod_of_N_Days_and_Bilirubin,-0.0008155797020976084
Cholesterol_div_prod_of_Copper_and_Platelets,-0.0008238262244140083
Bilirubin_div_prod_of_Copper_and_SGOT,-0.000826085713237774
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,-0.0008272676805080349
Alk_Phos_div_SGOT,-0.0008400725558415778
Copper_plus_SGOT_minus_Tryglicerides,-0.0008617709184075495
Alk_Phos_x_Platelets,-0.0008751623765537533
Copper_div_prod_of_Bilirubin_and_Platelets,-0.000894445607541481
SGOT_div_prod_of_Bilirubin_and_Platelets,-0.0008946126276821854
Bilirubin_div_Cholesterol,-0.0008980959815653812
Age_x_Platelets,-0.0009097912466048741
Copper_div_prod_of_Bilirubin_and_Tryglicerides,-0.000921128740936268
Bilirubin_x_Platelets,-0.0009245681653329661
SGOT_div_prod_of_N_Days_and_Bilirubin,-0.0009289113432232111
Bilirubin_div_prod_of_Copper_and_Tryglicerides,-0.0009301036431344611
Tryglicerides_plus_Platelets_minus_Copper,-0.0009317900954291103
Copper_div_prod_of_Alk_Phos_and_SGOT,-0.0009365133782704472
SGOT_x_Tryglicerides,-0.0009380746964218845
Tryglicerides_x_Platelets,-0.0009410378114667606
Tryglicerides_plus_Platelets_minus_SGOT,-0.000943998900741394
Bilirubin_div_Copper,-0.0009567082249211479
Alk_Phos_div_prod_of_Cholesterol_and_SGOT,-0.0009599169063573365
Bilirubin_minus_Prothrombin,-0.0009611107445427059
SGOT_minus_Platelets,-0.001009256142481929
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,-0.001020845647244062
Std_of_Cholesterol_SGOT_Platelets,-0.0010386840914372833
SGOT_div_prod_of_N_Days_and_Copper,-0.0010438355615591944
Tryglicerides_div_sum_of_N_Days_and_Alk_Phos,-0.0010537236904211334
SGOT_plus_Platelets_minus_Tryglicerides,-0.0010541022873129433
N_Days_x_Bilirubin,-0.00106124871648793
SGOT_div_prod_of_N_Days_and_Tryglicerides,-0.0010636934170889048
N_Days_x_Copper_x_Alk_Phos,-0.0010768626445389054
N_Days_x_Platelets,-0.0010877456620032987
Age_x_Tryglicerides,-0.001095753044472645
Cholesterol_div_prod_of_N_Days_and_Copper,-0.0011222159001152375
Albumin_x_Prothrombin,-0.0011277873515614333
N_Days_x_Copper,-0.001160481535176041
Copper,-0.0011681485757151868
SGOT_minus_Tryglicerides,-0.0011903918497974276
N_Days_x_Tryglicerides_x_Platelets,-0.001194769440280421
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,-0.0012195880467689977
Copper_div_prod_of_Bilirubin_and_Alk_Phos,-0.0012212844030249472
Std_of_Copper_SGOT_Tryglicerides,-0.0012658785810640129
Cholesterol_div_prod_of_Age_and_SGOT,-0.0012960090225357425
Bilirubin_div_SGOT,-0.0013274656647504512
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,-0.0013383885359248813
Platelets_div_sum_of_Bilirubin_and_Albumin,-0.0013570792946316801
Tryglicerides_div_prod_of_N_Days_and_Copper,-0.0013715798311257131
Alk_Phos_div_prod_of_Copper_and_SGOT,-0.0013766280073183792
Alk_Phos_x_Tryglicerides,-0.0013999828327110285
Copper_minus_Platelets,-0.0014183476312791174
Prothrombin,-0.001436628254780059
Albumin_plus_Prothrombin,-0.001452685943833556
Cholesterol_div_sum_of_Copper_and_SGOT,-0.0014628086076263957
SGOT_div_prod_of_Cholesterol_and_Tryglicerides,-0.001469293755939498
Copper_div_sum_of_Bilirubin_and_Albumin,-0.0015436186158842035
Age_x_Albumin,-0.0015682869869082668
Albumin,-0.0015699650508124476
Tryglicerides_div_prod_of_Age_and_Cholesterol,-0.0015884644762715803
N_Days_x_Bilirubin_x_Copper,-0.0015933036700869628
Std_Cholesterol_Platelets,-0.0016158972621863475
Age_div_Platelets,-0.0016217561561571836
N_Days_x_Cholesterol_x_SGOT,-0.001636008247340772
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,-0.001659758974851477
Cholesterol_div_sum_of_Bilirubin_and_Albumin,-0.001835496669256833
N_Days_div_Platelets,-0.0018651329275437667
Prothrombin_Normal_1,-0.0018749284047031467
Bilirubin_div_Tryglicerides,-0.0019072885982107147
Tryglicerides_div_prod_of_N_Days_and_SGOT,-0.002127218416557777
Bilirubin_x_Alk_Phos,-0.0023167628088538164
N_Days_div_Tryglicerides,-0.0023287248757433887
Alk_Phos_div_prod_of_Bilirubin_and_Copper,-0.0024200958789208893
Bilirubin_div_prod_of_N_Days_and_Copper,-0.0025659503327684916
Copper_x_Alk_Phos,-0.0028857189278719275
Bilirubin_x_Copper,-0.0037317994081189944
N_Days_div_Bilirubin,-0.003760472862727677
N_Days_div_Copper,-0.004195145805037515
