Feature,Importance
Copper_minus_Tryglicerides,-0.008744055625431266
Tryglicerides_div_prod_of_N_Days_and_Copper,-0.00928998358854622
Cholesterol_div_prod_of_SGOT_and_Platelets,-0.009315512554698984
SGOT_div_sum_of_N_Days_and_Alk_Phos,-0.009495907152738129
Age_div_sum_of_Copper_and_Platelets,-0.009617791555514663
Cholesterol_div_prod_of_N_Days_and_Bilirubin,-0.009876284714247023
Copper_div_prod_of_N_Days_and_Bilirubin,-0.009893939451848646
Ascites_1,-0.010030985242542917
Std_of_Cholesterol_Tryglicerides_Platelets,-0.010104210325884325
Cholesterol_minus_Platelets,-0.010252779743507136
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,-0.010337134681427006
SGOT,-0.010420578865855975
Cholesterol_minus_SGOT,-0.010636670805265539
Std_Cholesterol_Platelets,-0.010902151894757326
Ascites_xor_Hepatomegaly_xor_Spiders_1,-0.011005706716822031
Age_x_Albumin,-0.011067001242596186
Bilirubin_div_prod_of_Copper_and_SGOT,-0.011084443522752901
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,-0.01111957545484953
SGOT_plus_Tryglicerides_minus_Cholesterol,-0.011133881574221339
Alk_Phos_div_sum_of_Copper_and_SGOT,-0.011154322152443882
Tryglicerides_div_prod_of_Age_and_Cholesterol,-0.011253945848314045
Age_div_Tryglicerides,-0.011308507004956548
Alk_Phos_div_prod_of_Copper_and_SGOT,-0.011784644320141941
Copper_plus_SGOT_minus_Tryglicerides,-0.012311703803988685
Copper_div_prod_of_Cholesterol_and_Tryglicerides,-0.012718409946869133
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,-0.01275971844153762
Tryglicerides_x_Platelets,-0.012817425696155123
Copper_div_prod_of_Cholesterol_and_SGOT,-0.012971746691528849
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,-0.013062077803134817
Cholesterol_x_Tryglicerides,-0.013570672564914477
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,-0.013842201655450808
Alk_Phos,-0.013939438002977181
Cholesterol_div_Copper,-0.014012896315284535
Platelets_div_prod_of_N_Days_and_Cholesterol,-0.014104788618087042
Alk_Phos_div_Tryglicerides,-0.014105936678523941
N_Days_div_Platelets,-0.014341318848662599
Platelets_div_sum_of_N_Days_and_Alk_Phos,-0.014564166420308642
SGOT_div_sum_of_Bilirubin_and_Albumin,-0.014760506933235667
Cholesterol_div_Alk_Phos,-0.014864794070603104
Copper_plus_Tryglicerides_minus_SGOT,-0.015037981191522465
Bilirubin_div_prod_of_Copper_and_Tryglicerides,-0.01524754060680376
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,-0.015414380164944641
Platelets_div_prod_of_N_Days_and_Alk_Phos,-0.015452045862995733
Copper_plus_Platelets,-0.015483230711577343
Cholesterol,-0.015501446669400551
Copper_div_sum_of_Bilirubin_and_Albumin,-0.015642852717008514
Platelets_div_prod_of_N_Days_and_Tryglicerides,-0.015689124522843118
SGOT_div_prod_of_N_Days_and_Copper,-0.01582449829574005
Hepatomegaly_1,-0.015862076778252458
N_Days_x_SGOT_x_Tryglicerides,-0.015937678585582073
Age_x_Cholesterol,-0.016085018928500422
Cholesterol_div_prod_of_Copper_and_Platelets,-0.016310668217561487
Age_div_SGOT,-0.01631743497378647
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,-0.016370891683846128
Copper_div_prod_of_Bilirubin_and_Platelets,-0.016601782542845014
SGOT_div_prod_of_Alk_Phos_and_Platelets,-0.016690642816294045
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,-0.016997863956172192
Cholesterol_div_sum_of_Copper_and_SGOT,-0.01724466671585689
SGOT_div_prod_of_Alk_Phos_and_Tryglicerides,-0.01733933967223723
Bilirubin_minus_Prothrombin,-0.017371864525278606
Age_div_Cholesterol,-0.017606393741214827
Std_of_Cholesterol_SGOT_Platelets,-0.017617105927300668
Copper_div_prod_of_Alk_Phos_and_Tryglicerides,-0.018254256125779952
Age_x_Tryglicerides,-0.018429887639835708
Age_div_sum_of_Copper_and_Tryglicerides,-0.018458876855557926
Copper_div_prod_of_Bilirubin_and_Alk_Phos,-0.01874275809554122
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,-0.019112243326954312
Copper_plus_Platelets_minus_Cholesterol,-0.019148526981521106
Alk_Phos_div_SGOT,-0.01915969302463269
Platelets_div_sum_of_Bilirubin_and_Albumin,-0.019311269623475777
Age_div_sum_of_Cholesterol_and_Platelets,-0.0195143142483774
Std_Copper_SGOT,-0.019587599344637323
Cholesterol_div_prod_of_Age_and_Tryglicerides,-0.019679481779070158
Platelets,-0.020465390376967645
N_Days_x_Tryglicerides_x_Platelets,-0.02051923789720175
N_Days_x_Cholesterol_x_Tryglicerides,-0.020531254549916465
SGOT_div_prod_of_Bilirubin_and_Platelets,-0.02065572967948017
Tryglicerides_div_prod_of_N_Days_and_SGOT,-0.020726109896026787
Bilirubin_div_prod_of_N_Days_and_Copper,-0.02077879211781527
Alk_Phos_div_prod_of_Bilirubin_and_Copper,-0.02097941850946102
N_Days_x_Tryglicerides,-0.021200861380206538
Copper_div_prod_of_Bilirubin_and_Tryglicerides,-0.0214669226245285
Std_of_Copper_SGOT_Tryglicerides,-0.021489078886518197
Std_N_Days_Alk_Phos,-0.021656676222636822
Cholesterol_x_SGOT,-0.021741136351007127
SGOT_x_Platelets,-0.02215223079492292
Age_x_Platelets,-0.022183107221096753
Age_div_sum_of_N_Days_and_Alk_Phos,-0.02239439568814037
Cholesterol_div_prod_of_N_Days_and_Copper,-0.022533800682888815
N_Days_x_Cholesterol_x_Platelets,-0.022563017779162788
Copper_minus_SGOT,-0.023280492476803433
Bilirubin_div_prod_of_Cholesterol_and_SGOT,-0.02347100176552753
SGOT_div_prod_of_N_Days_and_Alk_Phos,-0.02388330633327499
SGOT_plus_Tryglicerides_minus_Copper,-0.02448690075296851
Cholesterol_div_prod_of_Age_and_SGOT,-0.025156082114372112
SGOT_div_prod_of_Cholesterol_and_Alk_Phos,-0.025636770466662906
Copper,-0.025643861530469297
N_Days_x_Cholesterol,-0.025799921963797056
Bilirubin_div_Cholesterol,-0.026296898761372346
Std_SGOT_Tryglicerides,-0.026378552848573038
Cholesterol_div_sum_of_Bilirubin_and_Albumin,-0.026386365903966064
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,-0.026832365854273295
Hepatomegaly_and_Spiders_1,-0.02695647693933927
SGOT_div_prod_of_N_Days_and_Tryglicerides,-0.027914632780557926
Albumin,-0.028405474204976362
Bilirubin_div_SGOT,-0.029223181151201993
N_Days_x_Alk_Phos_x_Tryglicerides,-0.029331978482973937
Bilirubin_div_Copper,-0.029498944776835186
Tryglicerides_plus_Platelets_minus_Copper,-0.030050868357461236
Copper_x_Platelets,-0.0305211003503263
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,-0.030540328842701824
N_Days_x_Alk_Phos,-0.03138558332713516
Alk_Phos_x_Tryglicerides,-0.03150920049312598
Albumin_x_Prothrombin,-0.03158096067136289
Alk_Phos_x_Platelets,-0.03303748940216248
N_Days_x_Copper_x_Alk_Phos,-0.033347622646861974
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,-0.03440564646829307
SGOT_minus_Tryglicerides,-0.034931905596253664
SGOT_x_Tryglicerides,-0.03509089068095235
N_Days_x_SGOT_x_Platelets,-0.03575292968125507
Bilirubin_div_prod_of_Copper_and_Alk_Phos,-0.03651610752413673
Bilirubin_div_Alk_Phos,-0.03693644028980103
N_Days_x_Bilirubin_x_Alk_Phos,-0.038041667201560804
N_Days_x_Cholesterol_x_SGOT,-0.039131094860426735
Bilirubin,-0.03986251229350302
N_Days_x_SGOT,-0.04005821245311928
N_Days_x_Copper,-0.04218832563091383
Age_div_sum_of_Bilirubin_and_Albumin,-0.04388312788738837
Albumin_plus_Prothrombin,-0.04456903591600451
Platelets_div_prod_of_N_Days_and_SGOT,-0.044613841919022984
Bilirubin_div_Tryglicerides,-0.04464084812761835
Stage_4.0,-0.047291409115086745
SGOT_div_prod_of_N_Days_and_Bilirubin,-0.04729157308404012
Age_div_Platelets,-0.04758873304481138
SGOT_minus_Platelets,-0.04849077397090519
N_Days_x_Bilirubin,-0.05008643447907477
Age,-0.05310818158844678
N_Days_x_Platelets,-0.053373977950573026
Bilirubin_x_Platelets,-0.053868592275577
Copper_minus_Platelets,-0.05680816967051531
N_Days_x_Bilirubin_x_Copper,-0.05882147733738744
N_Days_div_Tryglicerides,-0.06240059729833568
Prothrombin_Normal_1,-0.06419568197452055
Std_Bilirubin_Albumin,-0.0651361792536127
Std_of_Bilirubin_Albumin_Prothrombin,-0.06581069382872039
Age_x_SGOT,-0.07246781467612648
Bilirubin_x_Copper,-0.0727047484443378
N_Days_div_SGOT,-0.07508156302304518
N_Days_minus_Alk_Phos,-0.07995623320811933
Copper_x_Alk_Phos,-0.0946777770476646
Prothrombin,-0.10583680847304891
Bilirubin_x_Alk_Phos,-0.11041275546143545
N_Days_div_Copper,-0.12927102489141717
N_Days_div_Bilirubin,-0.15035684932673354
N_Days,-0.1533898781218863
Bilirubin_plus_Prothrombin,-0.19906992399834106
