Feature,Importance
SGOT_plus_Tryglicerides_minus_Cholesterol,7.456378286735623e-05
Age_div_sum_of_Copper_and_Tryglicerides,6.587763004086367e-05
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,5.212127528016808e-05
Tryglicerides,4.643591007036262e-05
Ascites_1,3.105569852595025e-05
SGOT_div_prod_of_N_Days_and_Tryglicerides,2.3943050233873313e-05
Copper_gt_SGOT_1,1.671868375954788e-05
Stage_3.0,1.3424868673876943e-05
Alk_Phos_div_prod_of_SGOT_and_Platelets,7.355002097162439e-06
N_Days_x_Bilirubin_x_Copper,7.3029923232304146e-06
SGOT_gt_Tryglicerides_1,4.820463500011529e-06
Alk_Phos_x_Tryglicerides,2.5030976000750594e-06
Hepatomegaly_xor_Spiders_1,1.1812629054963603e-06
Ascites_xor_Hepatomegaly_xor_Spiders_1,4.7597734257887317e-07
Copper_plus_Platelets_minus_SGOT,2.339084165192728e-07
Age_gt_SGOT,0.0
N_Days_gt_Platelets_1,0.0
Age_gt_Albumin,0.0
N_Days_gt_Tryglicerides_1,0.0
N_Days_gt_SGOT_1,0.0
Cholesterol_gt_Copper_1,0.0
Age_Group_Senior,0.0
Copper_High_1,0.0
Cholesterol_gt_Tryglicerides_1,0.0
Copper_gt_Prothrombin_1,0.0
N_Days_gt_Albumin,0.0
Tryglicerides_gt_Platelets_1,0.0
Age_gt_Prothrombin,0.0
Tryglicerides_Normal_1,0.0
N_Days_gt_Alk_Phos_1,0.0
Bilirubin_gt_Alk_Phos,0.0
SGOT_gt_Platelets_1,0.0
Copper_gt_Platelets_1,0.0
Cholesterol_Risk_Level_Normal,0.0
N_Days_gt_Copper_1,0.0
Cholesterol_gt_Platelets_1,0.0
Bilirubin_Risk_Level_Normal,0.0
Copper_gt_Tryglicerides_1,0.0
Tryglicerides_High_1,0.0
Albumin_Risk_Level_Normal,0.0
Bilirubin_Risk_Level_Jaundice,0.0
Bilirubin_gt_Prothrombin_1,0.0
Copper_div_prod_of_Alk_Phos_and_SGOT,-9.036541291995627e-07
N_Days_x_SGOT_x_Platelets,-2.796604991731587e-06
Tryglicerides_Borderline_1,-7.485860110858498e-06
Tryglicerides_plus_Platelets_minus_Copper,-8.716395973430442e-06
Cholesterol_minus_Tryglicerides,-1.0602484057922182e-05
Albumin,-1.9402436817964556e-05
Edema_S,-3.2721449242933964e-05
Std_Copper_Tryglicerides,-3.694890028413942e-05
Cholesterol_div_Tryglicerides,-3.790992271174188e-05
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,-4.241372636636932e-05
SGOT_div_prod_of_N_Days_and_Copper,-4.33910828429218e-05
Ascites_and_Spiders_1,-4.795198307752769e-05
Copper_div_prod_of_Alk_Phos_and_Tryglicerides,-5.5959977908027746e-05
Copper_plus_Platelets,-6.139291537138549e-05
Bilirubin_gt_Albumin_1,-6.2858008761002e-05
SGOT_div_prod_of_N_Days_and_Bilirubin,-7.428571275829632e-05
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,-7.448372882848499e-05
Platelets_div_prod_of_N_Days_and_Alk_Phos,-7.767288305766563e-05
N_Days_gt_Cholesterol_1,-8.033800482629472e-05
SGOT_div_prod_of_Bilirubin_and_Platelets,-9.920978675081015e-05
Stage_2.0,-0.00010854108691134012
N_Days_x_Copper,-0.00011220261058857985
SGOT_x_Platelets,-0.00011462390800002665
Age_div_Tryglicerides,-0.00011509739649750658
Alk_Phos_div_SGOT,-0.00012196664920783862
Alk_Phos_div_prod_of_N_Days_and_Copper,-0.0001275064054523345
Cholesterol_minus_SGOT,-0.00013305445763668985
Alk_Phos_div_sum_of_Copper_and_SGOT,-0.00013492734633595237
SGOT_div_prod_of_Alk_Phos_and_Tryglicerides,-0.00014588435029845085
Bilirubin_div_prod_of_Cholesterol_and_SGOT,-0.00015955915236840482
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,-0.00016094420223171314
random_control_feature,-0.00017664668736759424
SGOT_div_prod_of_N_Days_and_Alk_Phos,-0.00017933295228058198
Std_of_Cholesterol_Tryglicerides_Platelets,-0.00018147531181316733
SGOT_plus_Tryglicerides_minus_Copper,-0.0001860721875135796
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,-0.00018773683350050804
Cholesterol_plus_Copper,-0.00019237597227569236
Age_x_Tryglicerides,-0.00019409067899141987
Age_div_Cholesterol,-0.0001963019896409823
Cholesterol_x_Tryglicerides,-0.00020036667220552415
Copper_minus_Tryglicerides,-0.00020887386024965758
SGOT_div_prod_of_Alk_Phos_and_Platelets,-0.00020888952335573638
Tryglicerides_div_prod_of_Copper_and_Platelets,-0.00021005637343930126
N_Days_x_Cholesterol_x_Tryglicerides,-0.00021013728631647741
Albumin_plus_Prothrombin,-0.00021054686741354026
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,-0.00021981211162753868
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,-0.00022290265281402766
Copper_div_Alk_Phos,-0.0002264569401607142
Copper_div_prod_of_Bilirubin_and_Tryglicerides,-0.00022746927259743475
Bilirubin_div_prod_of_Copper_and_SGOT,-0.00023343168279388093
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,-0.0002385933063143031
SGOT_div_prod_of_Cholesterol_and_Alk_Phos,-0.00024696815977099165
N_Days_x_Alk_Phos,-0.00024977972979275064
Bilirubin_div_Alk_Phos,-0.0002518163664551787
Cholesterol_div_prod_of_Copper_and_Platelets,-0.000255036672261294
SGOT_div_sum_of_N_Days_and_Alk_Phos,-0.00025514914270707953
Copper_div_prod_of_Bilirubin_and_Alk_Phos,-0.0002590291118145183
Bilirubin_minus_Prothrombin,-0.0002609367898674675
SGOT_div_prod_of_Copper_and_Platelets,-0.00026204163848406626
Tryglicerides_div_sum_of_N_Days_and_Alk_Phos,-0.00028496384540779515
Copper_minus_SGOT,-0.0002865776629791505
Copper_plus_Platelets_minus_Cholesterol,-0.00029086631483760003
N_Days_x_Alk_Phos_x_Tryglicerides,-0.0002995847924065953
N_Days_x_Cholesterol,-0.00030133086832270453
Cholesterol_div_SGOT,-0.00030147040044780965
Age_x_Platelets,-0.0003088520853729127
Copper_minus_Platelets,-0.0003101538594509334
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,-0.00031977965187075634
Age_div_sum_of_N_Days_and_Alk_Phos,-0.00032181828790170283
Tryglicerides_minus_Platelets,-0.0003292558630446929
Platelets_div_prod_of_N_Days_and_Tryglicerides,-0.0003303404238001339
SGOT_div_prod_of_Cholesterol_and_Tryglicerides,-0.0003348073019002651
SGOT_minus_Platelets,-0.0003363270911667382
N_Days_x_Bilirubin_x_Alk_Phos,-0.0003388695923300622
Copper_plus_Platelets_minus_Tryglicerides,-0.0003391431098642583
Cholesterol_div_sum_of_Copper_and_SGOT,-0.0003408112180947998
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,-0.0003578187144919176
Platelets_div_prod_of_N_Days_and_Cholesterol,-0.00037311801405917275
Cholesterol_x_Platelets,-0.0003756621516240177
Alk_Phos_div_Tryglicerides,-0.00037635152009705904
N_Days_x_Copper_x_Alk_Phos,-0.00038278106883394506
Platelets,-0.0003834682526463528
Cholesterol_minus_Platelets,-0.00039595865420589016
Bilirubin_div_Copper,-0.00039632393025617154
Std_of_Cholesterol_SGOT_Platelets,-0.00040375904922172344
Alk_Phos_div_prod_of_Cholesterol_and_SGOT,-0.00041497974044798493
Copper_plus_SGOT_minus_Tryglicerides,-0.0004153476881883056
Bilirubin_div_SGOT,-0.00041893076329402643
Bilirubin_div_Cholesterol,-0.00042310830435167825
Age_div_Platelets,-0.00042396436056426067
Platelets_div_sum_of_N_Days_and_Alk_Phos,-0.0004338580651570556
N_Days_x_Tryglicerides_x_Platelets,-0.00043596465169120523
Alk_Phos_div_prod_of_SGOT_and_Tryglicerides,-0.00044622963763012006
Copper_plus_Tryglicerides_minus_Cholesterol,-0.0004468037605317998
Std_of_Copper_SGOT_Tryglicerides,-0.00045511560408797774
SGOT_x_Tryglicerides,-0.0004590941355203016
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,-0.0004615809309772668
Cholesterol_div_prod_of_SGOT_and_Platelets,-0.00046278822174236725
Cholesterol_div_prod_of_N_Days_and_SGOT,-0.00046907330836406966
Tryglicerides_plus_Platelets_minus_SGOT,-0.00047561951564990763
Cholesterol_x_SGOT,-0.00048442536318823233
Cholesterol_div_prod_of_Age_and_Tryglicerides,-0.00048513071235855903
Age_x_Albumin,-0.0004887174655808213
N_Days_x_Tryglicerides,-0.0004928529286536431
Copper_div_prod_of_Bilirubin_and_Platelets,-0.0004939013356018651
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,-0.0005001385125160484
Platelets_div_prod_of_N_Days_and_SGOT,-0.0005026295354686582
Tryglicerides_div_prod_of_Age_and_Cholesterol,-0.0005081252741474408
Copper_div_prod_of_N_Days_and_Bilirubin,-0.0005119065427994097
SGOT_minus_Tryglicerides,-0.0005259443593443826
Std_Cholesterol_Platelets,-0.0005277815651012108
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,-0.0005301062079752395
Copper_div_sum_of_Bilirubin_and_Albumin,-0.0005343997648110211
N_Days_x_Platelets,-0.0005443161800798979
N_Days_x_Cholesterol_x_Platelets,-0.0005695137794315575
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,-0.0006307421548759484
Bilirubin_div_prod_of_N_Days_and_Copper,-0.0006307799501691158
Alk_Phos_div_prod_of_Bilirubin_and_Copper,-0.0006367289180848011
N_Days_div_Copper,-0.0006386334776265978
Tryglicerides_div_prod_of_N_Days_and_Copper,-0.0006398060130243666
Alk_Phos_div_prod_of_Copper_and_SGOT,-0.0006556802561128938
Bilirubin_div_prod_of_Copper_and_Tryglicerides,-0.0006809896078722555
Cholesterol_div_prod_of_Age_and_SGOT,-0.0006976941286404037
Tryglicerides_div_prod_of_N_Days_and_SGOT,-0.0007102981152651922
SGOT_div_sum_of_Cholesterol_and_Platelets,-0.0007184054795581818
Bilirubin_div_Tryglicerides,-0.0007212561371578085
N_Days_x_Bilirubin,-0.000739301164449715
Cholesterol_div_sum_of_Bilirubin_and_Albumin,-0.0007758215214841668
Platelets_div_sum_of_Bilirubin_and_Albumin,-0.0008022746692290817
Copper_x_Alk_Phos,-0.0008289257448044152
Copper_div_prod_of_SGOT_and_Tryglicerides,-0.0008768758568284563
Cholesterol_div_prod_of_N_Days_and_Copper,-0.0009203856454598168
Bilirubin_x_Alk_Phos,-0.0009348844890675389
SGOT_plus_Platelets_minus_Tryglicerides,-0.0009566988953724388
N_Days_x_Cholesterol_x_SGOT,-0.0009582855224143594
Bilirubin_x_Copper,-0.0017846702419485618
