Feature,Importance
SGOT_div_prod_of_Copper_and_Platelets,-0.0030220190017685904
SGOT_div_prod_of_Age_and_Cholesterol,-0.0030609775264394392
Age_x_Platelets,-0.003075850178905837
N_Days_x_Alk_Phos_x_Tryglicerides,-0.003107006555040672
Age_x_Tryglicerides,-0.0034013010493029066
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,-0.0034051234041113125
Bilirubin_div_prod_of_Copper_and_Tryglicerides,-0.0035340671101395022
Albumin,-0.0035770142240812387
Albumin_x_Prothrombin,-0.003700601744488661
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,-0.0037537584155124815
Std_Copper_SGOT,-0.003818016071504169
Cholesterol_div_prod_of_SGOT_and_Platelets,-0.0039239576719984955
Copper_plus_Platelets,-0.0039555248298460575
random_control_feature,-0.004098863507684192
Cholesterol_div_prod_of_N_Days_and_Copper,-0.004128663545089504
Std_of_Cholesterol_Tryglicerides_Platelets,-0.004187235226141301
Prothrombin_Normal_1,-0.004188879469362793
Bilirubin_gt_Albumin_1,-0.004261304205907139
SGOT_div_prod_of_N_Days_and_Copper,-0.004497164185911252
Platelets_div_prod_of_N_Days_and_Tryglicerides,-0.00457911940786398
Std_Copper_Tryglicerides,-0.004644178185382129
SGOT_plus_Platelets_minus_Tryglicerides,-0.004670650156564191
Bilirubin_div_prod_of_Copper_and_SGOT,-0.0047025869221686886
SGOT_div_prod_of_Alk_Phos_and_Platelets,-0.004907507035162586
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,-0.00495012507594189
Cholesterol,-0.004995165078383479
Age_div_Platelets,-0.005084985874502441
Edema_N,-0.005134869521743363
Cholesterol_x_SGOT,-0.005154948627590164
Copper_plus_Platelets_minus_Tryglicerides,-0.005210928480920274
Std_SGOT_Tryglicerides,-0.005220512625603018
Bilirubin_div_prod_of_Cholesterol_and_Copper,-0.005305511833189997
Age_div_sum_of_N_Days_and_Alk_Phos,-0.005316115407630997
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,-0.005348429157267114
Age_div_Tryglicerides,-0.005386282919195328
Cholesterol_x_Platelets,-0.005410092024321206
Age_x_Albumin,-0.005411687254879357
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,-0.005459282225220118
N_Days_gt_Alk_Phos_1,-0.005576713742756887
Copper_plus_Tryglicerides_minus_SGOT,-0.005594671243391987
Alk_Phos,-0.005630754846632712
SGOT_div_prod_of_Cholesterol_and_Tryglicerides,-0.0056423044824357085
SGOT_div_prod_of_N_Days_and_Bilirubin,-0.005672420359834012
Copper_div_prod_of_Bilirubin_and_Platelets,-0.005827134427994285
Bilirubin_div_prod_of_Copper_and_Alk_Phos,-0.0058874631143275916
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,-0.00592634876051151
Cholesterol_div_Tryglicerides,-0.006032088137851148
Std_of_Copper_SGOT_Tryglicerides,-0.006114718793173933
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,-0.0061410802747298735
Alk_Phos_x_Platelets,-0.0062232773902053794
Copper_div_prod_of_N_Days_and_Bilirubin,-0.006239455583591436
Platelets_div_prod_of_N_Days_and_SGOT,-0.006314829267814123
Alk_Phos_div_sum_of_Copper_and_SGOT,-0.006355135682049521
Platelets_div_sum_of_N_Days_and_Alk_Phos,-0.006383964390782551
Copper_div_Alk_Phos,-0.006430278464649444
N_Days_x_Copper,-0.006432329423528884
Tryglicerides_div_prod_of_Copper_and_Platelets,-0.006438235391336047
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,-0.006546024397623409
Copper_minus_Tryglicerides,-0.006672912225684682
Tryglicerides_minus_Platelets,-0.006736075147093405
Alk_Phos_div_prod_of_SGOT_and_Tryglicerides,-0.006786468077829728
SGOT_plus_Tryglicerides_minus_Copper,-0.0067894489111813144
N_Days_x_Cholesterol_x_Tryglicerides,-0.0070022679953815935
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,-0.007021914920726813
Copper_div_sum_of_Bilirubin_and_Albumin,-0.007190465182956522
Age_div_sum_of_Cholesterol_and_Platelets,-0.007261936843368971
Age_div_SGOT,-0.00733752039510543
N_Days_x_SGOT_x_Tryglicerides,-0.007358520145889913
Alk_Phos_div_SGOT,-0.007366881597426926
Tryglicerides_div_sum_of_N_Days_and_Alk_Phos,-0.007398647616985598
Tryglicerides,-0.007488135357462578
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,-0.007579815173613308
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,-0.0075957983035463816
Bilirubin_div_prod_of_Cholesterol_and_SGOT,-0.007620765080799635
Std_Bilirubin_Albumin,-0.007751510738049533
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,-0.007791009635898424
Copper_plus_Tryglicerides_minus_Cholesterol,-0.007828909662958137
Std_of_Bilirubin_Albumin_Prothrombin,-0.007891940110486854
Copper_plus_Platelets_minus_Cholesterol,-0.008053876732104498
SGOT_div_prod_of_Cholesterol_and_Copper,-0.008069366625002005
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,-0.008168313267092298
Hepatomegaly_1,-0.008190160008365465
Cholesterol_div_prod_of_Age_and_Tryglicerides,-0.008488767192558594
Age_div_sum_of_Copper_and_Tryglicerides,-0.00854221431938405
Age_x_Cholesterol,-0.008574001825688859
Platelets_div_prod_of_N_Days_and_Alk_Phos,-0.008588852440640329
Cholesterol_x_Tryglicerides,-0.008645842521366793
Alk_Phos_div_Tryglicerides,-0.008867196542667977
Cholesterol_div_prod_of_Age_and_SGOT,-0.00889539198586867
Bilirubin_div_Copper,-0.00891117018652372
N_Days_x_Copper_x_Alk_Phos,-0.008971172390338381
SGOT_div_prod_of_N_Days_and_Alk_Phos,-0.009052641667549224
SGOT_x_Platelets,-0.009089478535848112
Std_Cholesterol_Platelets,-0.009125414058720771
Copper_div_prod_of_SGOT_and_Tryglicerides,-0.00922612207327891
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,-0.009316665806321308
Copper_x_Platelets,-0.009329191585094708
SGOT_div_prod_of_Alk_Phos_and_Tryglicerides,-0.00946610741612811
Platelets,-0.009685980428965558
Tryglicerides_div_prod_of_N_Days_and_Copper,-0.00973102714766813
Prothrombin,-0.009785136957486455
Copper_div_prod_of_Alk_Phos_and_SGOT,-0.009803716308727107
N_Days_x_Bilirubin_x_Alk_Phos,-0.00995704294571757
Alk_Phos_div_prod_of_Cholesterol_and_SGOT,-0.009966025853496544
Cholesterol_minus_Copper,-0.010178347208573241
N_Days_x_Bilirubin,-0.010255538558388492
Cholesterol_div_sum_of_Copper_and_SGOT,-0.010394222957918876
Cholesterol_div_Copper,-0.010434217156542934
Cholesterol_div_prod_of_Copper_and_Platelets,-0.010541489801903567
Tryglicerides_x_Platelets,-0.01055979432225947
Cholesterol_minus_SGOT,-0.010571732000628938
Copper_div_prod_of_Bilirubin_and_Alk_Phos,-0.010634374960800452
Cholesterol_div_sum_of_Bilirubin_and_Albumin,-0.011063241300298865
SGOT_div_sum_of_Cholesterol_and_Platelets,-0.011228766176696534
N_Days_x_Tryglicerides_x_Platelets,-0.01123644254311448
Cholesterol_plus_Copper,-0.011288495473284204
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,-0.011325402959214675
Age,-0.011325553104865136
Tryglicerides_div_prod_of_Age_and_Cholesterol,-0.011326180369255734
Alk_Phos_x_Tryglicerides,-0.011786901048177534
Copper_minus_SGOT,-0.011896452105461312
Age_div_Cholesterol,-0.011901645693964211
Copper_plus_Platelets_minus_SGOT,-0.012353418058558533
Cholesterol_minus_Platelets,-0.01242357717723981
Cholesterol_div_prod_of_N_Days_and_SGOT,-0.013174583938235373
Alk_Phos_div_prod_of_Copper_and_SGOT,-0.013234770916184297
Bilirubin_div_Alk_Phos,-0.013323213269389613
Cholesterol_minus_Tryglicerides,-0.013328543392808095
Albumin_plus_Prothrombin,-0.013343680933664188
Age_x_SGOT,-0.013364393119770146
Platelets_div_prod_of_N_Days_and_Cholesterol,-0.013469771781031373
SGOT_div_prod_of_N_Days_and_Tryglicerides,-0.013588964799151393
SGOT,-0.013638216594996352
Bilirubin_div_SGOT,-0.013700343348828536
Copper_div_prod_of_Bilirubin_and_Tryglicerides,-0.014054126414183719
N_Days_x_SGOT,-0.014168969349384103
N_Days_x_SGOT_x_Platelets,-0.014268174066393077
N_Days,-0.014330680037982112
Bilirubin_minus_Prothrombin,-0.014365235018487757
N_Days_div_Tryglicerides,-0.01465565562442303
Age_div_sum_of_SGOT_and_Tryglicerides,-0.014672447145813805
Cholesterol_div_SGOT,-0.014734805250056307
SGOT_div_prod_of_Cholesterol_and_Alk_Phos,-0.01482656931300318
N_Days_x_Cholesterol_x_Platelets,-0.0150943447592608
N_Days_minus_Alk_Phos,-0.015470966808425518
N_Days_x_Tryglicerides,-0.015581559599178434
SGOT_div_prod_of_Bilirubin_and_Platelets,-0.015601974512578548
N_Days_x_Cholesterol_x_SGOT,-0.01568963917878819
Age_div_sum_of_Bilirubin_and_Albumin,-0.015820938896814928
Tryglicerides_div_prod_of_N_Days_and_SGOT,-0.01599093197265234
Std_of_Cholesterol_SGOT_Platelets,-0.015990960895339475
Copper_plus_SGOT_minus_Tryglicerides,-0.016042596428526328
SGOT_plus_Tryglicerides_minus_Cholesterol,-0.016487708105853677
Copper_x_Alk_Phos,-0.016593974218168307
N_Days_x_Cholesterol,-0.016802681768734028
SGOT_div_sum_of_N_Days_and_Alk_Phos,-0.016837611356913668
Tryglicerides_plus_Platelets_minus_SGOT,-0.01702562177614362
N_Days_x_Bilirubin_x_Copper,-0.017618028645756657
N_Days_div_Platelets,-0.01938676987946932
Bilirubin_div_prod_of_N_Days_and_Copper,-0.01968135732385915
N_Days_x_Alk_Phos,-0.02009907673820529
Tryglicerides_plus_Platelets_minus_Copper,-0.020371111671992594
Bilirubin_div_Cholesterol,-0.020699858168946178
Bilirubin_Risk_Level_Normal,-0.02097311855102559
SGOT_minus_Platelets,-0.021727212254283253
Platelets_div_sum_of_Bilirubin_and_Albumin,-0.022169582251172194
Bilirubin_plus_Prothrombin,-0.02254469826026107
Copper,-0.022712018033453858
N_Days_div_SGOT,-0.023563455319085193
Copper_minus_Platelets,-0.024458263329673074
SGOT_x_Tryglicerides,-0.02496905869411175
Bilirubin_Risk_Level_Jaundice,-0.02547742954618023
Bilirubin_x_Platelets,-0.025567626488666628
N_Days_div_Copper,-0.026162047152670752
Bilirubin_x_Alk_Phos,-0.0262643508012995
Bilirubin_div_Tryglicerides,-0.026824245934463364
Bilirubin_x_Copper,-0.027550401305051004
Alk_Phos_div_prod_of_Bilirubin_and_Copper,-0.02804362948264384
N_Days_div_Bilirubin,-0.02975494335651785
Bilirubin,-0.029775456652550887
N_Days_x_Platelets,-0.0300507815659805
