Feature,Importance
N_Days_x_Alk_Phos,-0.016642191170969677
SGOT_div_prod_of_N_Days_and_Alk_Phos,-0.016647445792874076
SGOT_div_sum_of_Cholesterol_and_Platelets,-0.016873181562974703
Bilirubin_div_prod_of_Copper_and_Alk_Phos,-0.01710822855114257
N_Days_div_Platelets,-0.01722554225172352
Tryglicerides_div_prod_of_N_Days_and_Copper,-0.017419959637025927
Alk_Phos_div_SGOT,-0.01748966794217203
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,-0.017564499367340565
SGOT_minus_Tryglicerides,-0.01760504885225546
Cholesterol_div_prod_of_N_Days_and_Bilirubin,-0.017744181001032686
Cholesterol_div_Tryglicerides,-0.017919529196076815
Age_x_Albumin,-0.018042422308739856
Std_of_Bilirubin_Albumin_Prothrombin,-0.01815489104908011
Age_div_SGOT,-0.018158964603124716
Copper_div_prod_of_Alk_Phos_and_Tryglicerides,-0.01818662997277685
Bilirubin_div_prod_of_Copper_and_Tryglicerides,-0.01822407144494293
Cholesterol_div_prod_of_Copper_and_Platelets,-0.01837541839085485
Std_N_Days_Alk_Phos,-0.01860384669824634
Age_x_Platelets,-0.018711935288934615
Age_div_sum_of_N_Days_and_Alk_Phos,-0.01879305122570098
Tryglicerides,-0.01881582787325712
Hepatomegaly_xor_Spiders_1,-0.019017147402365715
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,-0.01912424237719875
SGOT_x_Tryglicerides,-0.019124706275310162
Tryglicerides_Normal_1,-0.019142176681565093
Cholesterol,-0.01917344079074345
N_Days_x_SGOT,-0.019390053547402718
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,-0.0194529003473544
Age_div_sum_of_Cholesterol_and_Platelets,-0.01945673860547805
Platelets_div_prod_of_N_Days_and_Tryglicerides,-0.01953264949229087
SGOT_div_prod_of_Cholesterol_and_Copper,-0.019815666098440494
Age_x_Cholesterol,-0.01995784929184723
SGOT_div_prod_of_Age_and_Cholesterol,-0.020017271305280894
Alk_Phos_x_Tryglicerides,-0.020073284088435776
Cholesterol_minus_SGOT,-0.020180913967679386
Platelets_div_prod_of_N_Days_and_Cholesterol,-0.020305666306452013
Alk_Phos_div_Tryglicerides,-0.020380661448594982
SGOT_gt_Tryglicerides_1,-0.020402019458929582
Platelets_div_prod_of_N_Days_and_SGOT,-0.020469550938788363
Prothrombin_Normal_1,-0.0206310285860516
Std_of_Copper_SGOT_Tryglicerides,-0.020632821499380418
Bilirubin_div_prod_of_Cholesterol_and_SGOT,-0.02063631439662022
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,-0.020639157063308405
Copper_plus_Tryglicerides_minus_Cholesterol,-0.02067440393211275
Cholesterol_gt_Platelets_1,-0.02081292403368238
Age_div_Cholesterol,-0.020822585741353216
N_Days_x_Cholesterol_x_Tryglicerides,-0.02091199057905274
Cholesterol_div_SGOT,-0.0211534757053511
N_Days_x_SGOT_x_Platelets,-0.02122814411818728
SGOT_plus_Platelets_minus_Tryglicerides,-0.0212491431687709
Copper_div_prod_of_Cholesterol_and_SGOT,-0.02128988615965314
Std_of_Cholesterol_Tryglicerides_Platelets,-0.021301330928584973
SGOT_x_Platelets,-0.021338955726051326
Age_div_sum_of_Copper_and_Tryglicerides,-0.021517813582667532
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,-0.021784763546672654
Cholesterol_div_prod_of_N_Days_and_Copper,-0.02183843119674132
SGOT_div_prod_of_Cholesterol_and_Tryglicerides,-0.02192897946573223
Cholesterol_div_sum_of_Bilirubin_and_Albumin,-0.02204165462605987
Copper_div_prod_of_Alk_Phos_and_SGOT,-0.022065168412125805
Copper_gt_Tryglicerides_1,-0.022326848572648026
Cholesterol_div_prod_of_Age_and_Tryglicerides,-0.02241233443002557
SGOT_div_sum_of_Bilirubin_and_Albumin,-0.02249203568597103
Age_div_Tryglicerides,-0.022772437966121932
N_Days_x_Tryglicerides,-0.023171555304262497
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,-0.023212818946802893
Alk_Phos_x_Platelets,-0.023323145548897296
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,-0.023402430758110625
Copper_plus_Platelets_minus_Tryglicerides,-0.02358764807346627
SGOT_div_prod_of_N_Days_and_Tryglicerides,-0.02367867834082963
N_Days_x_Copper,-0.023776530877921625
Hepatomegaly_1,-0.02381234954066741
Copper_High_1,-0.023813778073136813
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,-0.023875386042631265
Tryglicerides_div_prod_of_N_Days_and_SGOT,-0.02391637466096098
Bilirubin_Risk_Level_Jaundice,-0.02402370505589746
Cholesterol_div_prod_of_Age_and_SGOT,-0.024295522582629007
Copper_Normal_1,-0.024351814334819945
SGOT_div_prod_of_N_Days_and_Bilirubin,-0.024607326501206395
SGOT_plus_Tryglicerides_minus_Copper,-0.024621325723563382
N_Days_x_Tryglicerides_x_Platelets,-0.024669622073262225
Cholesterol_x_Tryglicerides,-0.024730885146084288
Cholesterol_minus_Copper,-0.024935636712735996
Copper_x_Platelets,-0.024990161322474197
Bilirubin_div_SGOT,-0.025012581683509533
N_Days_x_Cholesterol,-0.025022596264909387
Copper_div_sum_of_Bilirubin_and_Albumin,-0.025053795347237597
Age_div_Platelets,-0.025116046192570372
Platelets_div_sum_of_N_Days_and_Alk_Phos,-0.025727017612850466
Copper_div_prod_of_Bilirubin_and_Platelets,-0.02586836507419412
Copper_minus_Tryglicerides,-0.025974733162206914
Age_x_Tryglicerides,-0.025975020146533957
N_Days_x_SGOT_x_Tryglicerides,-0.026145662438372762
Tryglicerides_plus_Platelets_minus_Copper,-0.026297367867569955
Cholesterol_div_prod_of_N_Days_and_SGOT,-0.026427851966340805
N_Days_x_Bilirubin,-0.02652831172349729
Std_of_Cholesterol_SGOT_Platelets,-0.026684777284826173
N_Days_x_Cholesterol_x_Platelets,-0.027097104985789655
Bilirubin_x_Platelets,-0.02717181219512748
Albumin_plus_Prothrombin,-0.02724327270645256
Copper_x_Alk_Phos,-0.02748354620410723
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,-0.02765450507274735
Age,-0.028080888051601645
Copper_div_prod_of_N_Days_and_Bilirubin,-0.028228106207527425
Bilirubin_div_prod_of_N_Days_and_Copper,-0.02842960772324931
N_Days_x_Bilirubin_x_Copper,-0.028504153167343088
Cholesterol_minus_Tryglicerides,-0.028524371611285015
Cholesterol_minus_Platelets,-0.028612284649842022
Copper_div_prod_of_Bilirubin_and_Alk_Phos,-0.02867733996401456
Std_Cholesterol_Platelets,-0.02870944990586275
Copper_div_prod_of_Cholesterol_and_Tryglicerides,-0.028793190755027304
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,-0.028863734642230028
Copper_plus_Platelets_minus_Cholesterol,-0.028959878084206792
Ascites_xor_Hepatomegaly_xor_Spiders_1,-0.029281272163579862
Copper_div_prod_of_Bilirubin_and_Tryglicerides,-0.02939157039014583
SGOT_div_sum_of_N_Days_and_Alk_Phos,-0.02976760686512727
Cholesterol_div_Copper,-0.029775776133073938
Std_Bilirubin_Albumin,-0.02988746708037246
N_Days_div_Copper,-0.030416768432952213
Tryglicerides_div_sum_of_N_Days_and_Alk_Phos,-0.030419638289045176
Cholesterol_plus_Copper,-0.03051201135627284
SGOT_minus_Platelets,-0.030520661112400548
Age_div_sum_of_SGOT_and_Tryglicerides,-0.030699484291487077
Cholesterol_x_SGOT,-0.030767289782728514
Bilirubin_x_Alk_Phos,-0.03116785597885937
Bilirubin_Risk_Level_Normal,-0.03158897942213821
Bilirubin_gt_Albumin_1,-0.03163612136202248
Bilirubin_x_Copper,-0.032241939621657015
Tryglicerides_minus_Platelets,-0.032407421125945614
SGOT_div_prod_of_Bilirubin_and_Platelets,-0.03312949205567013
Bilirubin_div_Alk_Phos,-0.03327047199635462
Platelets_div_sum_of_Bilirubin_and_Albumin,-0.03357329429950332
Bilirubin_div_Tryglicerides,-0.033870423850527034
SGOT,-0.03427189257045079
Age_div_sum_of_Bilirubin_and_Albumin,-0.03475399912288114
N_Days_gt_Alk_Phos_1,-0.03503615411761139
Cholesterol_div_sum_of_Copper_and_SGOT,-0.035628129484705874
N_Days_minus_Alk_Phos,-0.036377002099689124
N_Days_div_SGOT,-0.03797317741393195
Bilirubin_div_Cholesterol,-0.03832960312464812
N_Days_x_Platelets,-0.03856095350953027
Age_x_SGOT,-0.03880222956563042
Prothrombin,-0.03915532244025164
N_Days,-0.03924310114370834
Copper_minus_Platelets,-0.04054084702044958
Copper_plus_SGOT_minus_Tryglicerides,-0.04398483900354726
N_Days_div_Bilirubin,-0.04681613128539372
Bilirubin_minus_Prothrombin,-0.04682390365336
N_Days_div_Tryglicerides,-0.04687619537354047
Copper,-0.047244031042550275
Bilirubin,-0.04794379437779269
Bilirubin_plus_Prothrombin,-0.05156163898764328
