Feature,Importance
SGOT_div_prod_of_N_Days_and_Tryglicerides,1.187481787030542e-06
Age_x_Platelets,0.0
Stage_3.0,0.0
Stage_2.0,0.0
Tryglicerides_gt_Platelets_1,0.0
Tryglicerides_Normal_1,0.0
Ascites_xor_Hepatomegaly_xor_Spiders_1,0.0
Cholesterol_div_prod_of_Age_and_Tryglicerides,0.0
Copper_Normal_1,0.0
Sex_M,0.0
Copper_div_sum_of_Bilirubin_and_Albumin,0.0
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,0.0
Edema_S,0.0
Copper_div_prod_of_Alk_Phos_and_Tryglicerides,0.0
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,0.0
SGOT_gt_Tryglicerides_1,0.0
Copper_div_prod_of_Alk_Phos_and_SGOT,0.0
Hepatomegaly_and_Spiders_1,0.0
Stage_1.0,0.0
Tryglicerides_x_Platelets,0.0
Hepatomegaly_xor_Spiders_1,0.0
Tryglicerides_High_1,0.0
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,0.0
Bilirubin_div_prod_of_Cholesterol_and_Copper,0.0
Cholesterol_Risk_Level_Normal,0.0
Age_gt_SGOT,0.0
Age_gt_Albumin,0.0
Cholesterol_gt_Tryglicerides_1,0.0
Copper_gt_Prothrombin_1,0.0
N_Days_gt_Albumin,0.0
Age_gt_Prothrombin,0.0
Bilirubin_gt_Alk_Phos,0.0
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,0.0
Spiders_1,0.0
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,0.0
Cholesterol_gt_Copper_1,0.0
SGOT_plus_Platelets_minus_Tryglicerides,0.0
Tryglicerides_div_prod_of_Age_and_Cholesterol,0.0
Copper_gt_Tryglicerides_1,0.0
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,0.0
N_Days_gt_Cholesterol_1,0.0
Ascites_1,0.0
Bilirubin_gt_Prothrombin_1,0.0
Copper_gt_SGOT_1,0.0
Bilirubin_div_prod_of_Copper_and_SGOT,0.0
Copper_High_1,0.0
Copper_gt_Platelets_1,0.0
Copper_plus_Platelets_minus_Tryglicerides,0.0
Albumin_Risk_Level_Normal,0.0
Cholesterol_div_prod_of_SGOT_and_Platelets,0.0
Ascites_and_Spiders_1,0.0
Bilirubin_div_prod_of_Copper_and_Alk_Phos,0.0
N_Days_gt_Copper_1,0.0
Copper_plus_Platelets_minus_SGOT,0.0
Copper_div_prod_of_Bilirubin_and_Platelets,0.0
Copper_div_prod_of_N_Days_and_Bilirubin,0.0
Cholesterol_gt_Platelets_1,0.0
SGOT_gt_Platelets_1,0.0
N_Days_gt_Platelets_1,0.0
N_Days_gt_Tryglicerides_1,0.0
N_Days_gt_SGOT_1,0.0
SGOT_div_prod_of_N_Days_and_Copper,0.0
Age_Group_Senior,0.0
Alk_Phos_div_prod_of_SGOT_and_Platelets,0.0
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,0.0
Copper_plus_Platelets,0.0
Cholesterol_div_prod_of_Copper_and_Platelets,0.0
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,0.0
Platelets_div_prod_of_N_Days_and_Cholesterol,0.0
Cholesterol_x_Platelets,0.0
Cholesterol_minus_Tryglicerides,0.0
N_Days_x_SGOT_x_Platelets,0.0
Age_div_SGOT,0.0
SGOT_plus_Tryglicerides_minus_Cholesterol,0.0
Cholesterol_div_sum_of_Bilirubin_and_Albumin,0.0
Tryglicerides_div_prod_of_N_Days_and_SGOT,0.0
Copper_div_prod_of_Bilirubin_and_Alk_Phos,0.0
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,0.0
Bilirubin_gt_Albumin_1,0.0
N_Days_x_Bilirubin_x_Copper,0.0
Alk_Phos_div_prod_of_Copper_and_SGOT,0.0
Std_SGOT_Tryglicerides,0.0
Cholesterol_minus_Copper,0.0
N_Days_x_Tryglicerides_x_Platelets,0.0
N_Days_x_Tryglicerides,0.0
Cholesterol_minus_SGOT,0.0
Age_div_Platelets,0.0
N_Days_x_SGOT,0.0
N_Days_x_Cholesterol_x_Platelets,0.0
Cholesterol_div_SGOT,0.0
Prothrombin,0.0
Cholesterol_div_Tryglicerides,0.0
Alk_Phos_div_SGOT,0.0
SGOT_minus_Tryglicerides,0.0
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,0.0
Copper_minus_Tryglicerides,0.0
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,0.0
N_Days_x_Copper,0.0
N_Days_gt_Alk_Phos_1,0.0
Hepatomegaly_1,0.0
Bilirubin_div_Tryglicerides,0.0
Tryglicerides_plus_Platelets_minus_SGOT,0.0
N_Days_x_Alk_Phos_x_Tryglicerides,0.0
Platelets_div_prod_of_N_Days_and_Tryglicerides,0.0
Age_div_sum_of_N_Days_and_Alk_Phos,0.0
N_Days_div_Tryglicerides,0.0
Tryglicerides_plus_Platelets_minus_Copper,0.0
Bilirubin_Risk_Level_Jaundice,0.0
Cholesterol,0.0
Alk_Phos_x_Tryglicerides,0.0
Albumin,0.0
Copper_plus_SGOT_minus_Tryglicerides,0.0
Copper_minus_SGOT,0.0
Copper_div_prod_of_Cholesterol_and_SGOT,0.0
Bilirubin_Risk_Level_Normal,0.0
SGOT_x_Tryglicerides,0.0
N_Days_div_Platelets,0.0
Bilirubin_div_prod_of_N_Days_and_Copper,0.0
Alk_Phos_div_Tryglicerides,0.0
Cholesterol_div_prod_of_N_Days_and_Bilirubin,-1.4585552421397265e-07
Alk_Phos_x_Platelets,-2.41125383282359e-07
SGOT_div_prod_of_Copper_and_Platelets,-1.3679432122870594e-06
Tryglicerides_div_prod_of_N_Days_and_Copper,-2.178285448675155e-06
Copper_plus_Platelets_minus_Cholesterol,-2.7917513675479456e-06
Platelets,-3.440151847664552e-06
Alk_Phos_div_prod_of_SGOT_and_Tryglicerides,-4.092649051803399e-06
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,-4.213950760232344e-06
N_Days_div_SGOT,-4.27291509512262e-06
Bilirubin_div_Alk_Phos,-5.0135085123903525e-06
Cholesterol_minus_Platelets,-5.157367443913153e-06
Copper_div_prod_of_Bilirubin_and_Tryglicerides,-8.134434514190935e-06
Copper_x_Platelets,-8.794019142772668e-06
Age_div_Cholesterol,-9.161382200901794e-06
SGOT_div_prod_of_Cholesterol_and_Alk_Phos,-9.218216599173878e-06
Std_of_Cholesterol_SGOT_Platelets,-9.86418709882475e-06
random_control_feature,-1.0033710075947333e-05
Cholesterol_div_Alk_Phos,-1.0087755553622735e-05
Age_div_sum_of_SGOT_and_Tryglicerides,-1.1756394188253694e-05
SGOT_minus_Platelets,-1.3090308740202339e-05
Tryglicerides_Borderline_1,-1.388533193189545e-05
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,-1.4847003530129577e-05
Cholesterol_x_SGOT,-1.4970564042604551e-05
N_Days_x_Platelets,-1.511831543459685e-05
Std_Copper_Tryglicerides,-1.5807468086004307e-05
Copper_plus_Tryglicerides_minus_SGOT,-1.582709204255739e-05
SGOT_div_prod_of_N_Days_and_Bilirubin,-1.6890257380923756e-05
Copper_div_prod_of_SGOT_and_Tryglicerides,-1.8985441976941962e-05
Bilirubin_div_Copper,-2.1584616598264718e-05
Cholesterol_div_prod_of_N_Days_and_Copper,-2.1669580812204713e-05
Copper_div_prod_of_Cholesterol_and_Tryglicerides,-2.424261640320058e-05
N_Days_minus_Alk_Phos,-3.153118646441744e-05
Bilirubin_div_Cholesterol,-4.00142278838933e-05
Albumin_plus_Prothrombin,-4.095828578661198e-05
SGOT_div_sum_of_Bilirubin_and_Albumin,-4.360715264725811e-05
Cholesterol_plus_Copper,-5.510143324895633e-05
Platelets_div_sum_of_Bilirubin_and_Albumin,-7.2299320960445e-05
N_Days_x_Cholesterol,-8.118101148085088e-05
Bilirubin_minus_Prothrombin,-0.00011686046465186005
Bilirubin_div_SGOT,-0.000140704836056873
