Age_x_SGOT,0.164958825,0.154845638,0.129763766,0.117434335,0.111729467,0.135746406
Bilirubin_Risk_Level_Normal,0.132318534,0.133842439,0.136958656,0.137344355,0.137690398,0.135630876
SGOT_x_Tryglicerides,0.162224117,0.15647757,0.137156628,0.115116713,0.106827974,0.1355606
N_Days_div_Platelets,0.163269663,0.148928756,0.128844845,0.117468532,0.11207645,0.134117649
N_Days_minus_Alk_Phos,0.150272635,0.152412844,0.126209386,0.121387371,0.119310881,0.133918623
N_Days_x_Bilirubin,0.180429229,0.159591545,0.116367475,0.105646688,0.096357729,0.131678533
Bilirubin_div_prod_of_N_Days_and_Copper,0.148381143,0.144267304,0.127878877,0.119349377,0.114890635,0.130953467
Cholesterol_x_SGOT,0.156162549,0.149806734,0.124988871,0.110736714,0.10106153,0.12855128
Bilirubin_div_prod_of_Cholesterol_and_SGOT,0.154846708,0.138901014,0.123467967,0.110426085,0.106625683,0.126853492
N_Days_x_Bilirubin_x_Copper,0.143510328,0.138968115,0.121699679,0.114156775,0.111612742,0.125989528
SGOT_div_prod_of_N_Days_and_Tryglicerides,0.146154361,0.132665768,0.120387776,0.111875643,0.108003729,0.123817455
Copper_x_Platelets,0.162078813,0.144762498,0.114359222,0.10331502,0.091614092,0.123225929
N_Days_x_Cholesterol,0.149477154,0.140604276,0.117762969,0.10662281,0.101250839,0.12314361
Bilirubin_div_Copper,0.153670416,0.147103076,0.119234615,0.103209393,0.092138293,0.123071159
Cholesterol_x_Tryglicerides,0.142627472,0.133824348,0.116784591,0.109754565,0.09561131,0.119720457
Bilirubin_minus_Prothrombin,0.119773585,0.121293128,0.120398407,0.118577619,0.116539902,0.119316528
Alk_Phos_div_prod_of_Copper_and_SGOT,0.143426353,0.142516557,0.115768079,0.099381406,0.092824816,0.118783442
Cholesterol_div_sum_of_Copper_and_SGOT,0.144548323,0.137508356,0.114670435,0.100515004,0.093563992,0.118161222
SGOT_div_sum_of_N_Days_and_Alk_Phos,0.144940589,0.136420018,0.105274722,0.102002421,0.097633196,0.117254189
SGOT_div_prod_of_N_Days_and_Alk_Phos,0.151849394,0.134608536,0.107156259,0.09425034,0.09459582,0.11649207
Std_Copper_SGOT,0.139243209,0.139531998,0.120665871,0.100470418,0.080575667,0.116097432
Copper_minus_Platelets,0.123488756,0.121634248,0.112748331,0.111824751,0.105629109,0.115065039
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,0.136797899,0.136665398,0.109721439,0.097973791,0.091164043,0.114464514
SGOT_minus_Platelets,0.150588781,0.134579168,0.106469948,0.095344807,0.084977561,0.114392053
SGOT_div_prod_of_Cholesterol_and_Copper,0.137540782,0.134166834,0.110377657,0.096726123,0.08955882,0.113674043
N_Days_x_Tryglicerides,0.144906562,0.135866855,0.105367803,0.095072281,0.085675399,0.11337778
Cholesterol_minus_SGOT,0.152344659,0.136708473,0.112410818,0.083107634,0.076476228,0.112209562
SGOT_div_prod_of_Bilirubin_and_Platelets,0.127715454,0.123867358,0.106585372,0.10196669,0.096621153,0.111351205
N_Days_x_Bilirubin_x_Alk_Phos,0.137351209,0.124483069,0.104394525,0.09456871,0.087443925,0.109648288
Cholesterol_div_Tryglicerides,0.128947455,0.126666469,0.108479285,0.090095377,0.080086705,0.106855058
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,0.129307452,0.126483907,0.105264915,0.08913055,0.082281662,0.106493697
Copper_div_prod_of_Cholesterol_and_Tryglicerides,0.132818542,0.133817456,0.103414562,0.083900339,0.072849135,0.105360007
Alk_Phos_x_Tryglicerides,0.130304649,0.120535295,0.111683067,0.086359943,0.075083513,0.104793293
SGOT_minus_Tryglicerides,0.130167253,0.124915211,0.105590802,0.088958738,0.072985731,0.104523547
Copper_div_Alk_Phos,0.148886416,0.128079497,0.096755312,0.077410238,0.068064776,0.103839248
Alk_Phos_div_SGOT,0.136683998,0.127579109,0.100214903,0.081768098,0.072893912,0.103828004
Prothrombin,0.108735698,0.10024345,0.102170323,0.103824617,0.104045197,0.103803857
Cholesterol_div_SGOT,0.136809087,0.124488042,0.102268722,0.085051739,0.069543841,0.103632286
N_Days_x_Cholesterol_x_Platelets,0.125787243,0.116265463,0.098510562,0.090793987,0.086107918,0.103493035
N_Days_x_SGOT,0.140226397,0.12804159,0.089229973,0.076854582,0.078151604,0.102500829
Age_div_Platelets,0.136259998,0.125148237,0.101000023,0.081873465,0.06796097,0.102448539
Cholesterol_plus_Copper,0.104034045,0.110485402,0.104976152,0.0961783,0.092487795,0.101632339
N_Days_x_Alk_Phos,0.128119295,0.123509785,0.09819707,0.083578011,0.074665094,0.101613851
Cholesterol_div_prod_of_N_Days_and_SGOT,0.127536402,0.11745468,0.092663594,0.084488788,0.081356308,0.100699955
Copper_plus_Tryglicerides_minus_SGOT,0.132769832,0.125383796,0.098667482,0.076953931,0.064133449,0.099581698
N_Days_x_Tryglicerides_x_Platelets,0.12180355,0.113109074,0.093942292,0.084640681,0.083041218,0.099307363
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,0.144979479,0.123372792,0.085858527,0.071147837,0.066341656,0.098340058
Cholesterol_minus_Copper,0.108171294,0.10664872,0.097118706,0.088882601,0.086338802,0.097432025
N_Days_x_Cholesterol_x_Tryglicerides,0.116935095,0.114585513,0.098011083,0.08358553,0.07397507,0.097418458
Std_SGOT_Tryglicerides,0.116688839,0.121398941,0.097996365,0.080940835,0.068121665,0.097029329
Age_div_sum_of_Copper_and_Tryglicerides,0.124325803,0.114046357,0.094157218,0.079015427,0.072959391,0.096900839
Copper_div_prod_of_Bilirubin_and_Tryglicerides,0.131873502,0.123370359,0.088201392,0.073410581,0.065793596,0.096529886
Tryglicerides,0.091978586,0.098949924,0.09798263,0.095897895,0.097161054,0.096394018
Age_div_sum_of_Bilirubin_and_Albumin,0.111801557,0.101818463,0.097388003,0.087588564,0.082814811,0.096282279
Bilirubin_gt_Albumin_1,0.10359761,0.0983893,0.094388572,0.091882508,0.093098504,0.096271299
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,0.120248538,0.115274754,0.086280502,0.079743505,0.075504041,0.095410268
Copper_div_prod_of_Bilirubin_and_Alk_Phos,0.12318425,0.112924399,0.089551768,0.078517585,0.0695111,0.09473782
Tryglicerides_div_prod_of_N_Days_and_SGOT,0.113549666,0.109058671,0.088694404,0.081954444,0.07750694,0.094152825
Age_x_Tryglicerides,0.128343727,0.11333622,0.090668583,0.07170849,0.065349126,0.093881229
Std_of_Bilirubin_Albumin_Prothrombin,0.119073109,0.104651857,0.081033715,0.074977746,0.076656697,0.091278625
Cholesterol_div_sum_of_Bilirubin_and_Albumin,0.111111877,0.099768772,0.088377582,0.078550357,0.078105001,0.091182718
SGOT_plus_Tryglicerides_minus_Cholesterol,0.112600556,0.106574914,0.092291897,0.075948951,0.066319644,0.090747192
SGOT_plus_Tryglicerides_minus_Copper,0.124188742,0.123318521,0.08506455,0.06637042,0.053579715,0.09050439
Age_div_SGOT,0.11643985,0.116734238,0.088294639,0.068025384,0.06010022,0.089918866
N_Days_x_SGOT_x_Platelets,0.111651499,0.100634656,0.084538272,0.077691886,0.071841334,0.089271529
Cholesterol_minus_Tryglicerides,0.087106164,0.089674341,0.092784946,0.090380748,0.085748333,0.089138906
Cholesterol_x_Platelets,0.12708695,0.116420333,0.08374234,0.064786635,0.053284331,0.089064118
Copper_minus_Tryglicerides,0.091899196,0.097196299,0.087686437,0.085891369,0.080463673,0.088627395
Age_x_Cholesterol,0.119403534,0.113973542,0.076833365,0.067259938,0.061605543,0.087815185
Platelets_div_prod_of_N_Days_and_Cholesterol,0.113675578,0.098517918,0.082361755,0.07606437,0.068166094,0.087757143
N_Days_x_Cholesterol_x_SGOT,0.114303841,0.106073621,0.081303545,0.072353262,0.06424916,0.087656686
Prothrombin_Normal_1,0.086028568,0.091000554,0.085997114,0.086905049,0.086209375,0.087228132
Alk_Phos_div_sum_of_Copper_and_SGOT,0.109718608,0.109648403,0.079060142,0.07046073,0.066648909,0.087107358
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,0.115345768,0.104426512,0.081240891,0.069416256,0.06307883,0.086701651
SGOT_div_sum_of_Cholesterol_and_Platelets,0.117977389,0.10160621,0.080276242,0.068551732,0.06484415,0.086651145
Alk_Phos_div_Tryglicerides,0.116554607,0.10984403,0.081669171,0.066137866,0.056630733,0.086167282
Copper_div_prod_of_SGOT_and_Tryglicerides,0.118179193,0.108618157,0.082294301,0.065150296,0.051914205,0.08523123
SGOT_x_Platelets,0.121658167,0.110274228,0.077485298,0.064253451,0.052424738,0.085219177
SGOT_div_prod_of_Cholesterol_and_Alk_Phos,0.102210427,0.1088635,0.088507911,0.071301871,0.05494346,0.085165434
Cholesterol_div_Alk_Phos,0.12246704,0.106427271,0.082910061,0.063209238,0.048270665,0.084656855
Std_of_Cholesterol_SGOT_Platelets,0.114644958,0.104323947,0.081464418,0.063852495,0.054837846,0.083824733
Copper_div_prod_of_Cholesterol_and_SGOT,0.113347365,0.102104667,0.079101449,0.066581684,0.057774797,0.083781992
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,0.10956578,0.103005914,0.081774407,0.067377389,0.055197147,0.083384127
Copper_plus_Tryglicerides_minus_Cholesterol,0.092209308,0.089328465,0.083744895,0.079749578,0.071708913,0.083348232
Albumin,0.08480418,0.083498909,0.084401369,0.081163915,0.080358698,0.082845414
Std_of_Copper_SGOT_Tryglicerides,0.118230255,0.106155807,0.077619257,0.061665333,0.050069212,0.082747973
N_Days_x_Copper,0.117865435,0.113185892,0.071396915,0.061080505,0.050117855,0.082729321
Alk_Phos_x_Platelets,0.116734702,0.105751847,0.074034309,0.061928577,0.052837858,0.082257459
Cholesterol_div_prod_of_Copper_and_Platelets,0.109970493,0.102380838,0.075822358,0.061878731,0.058757718,0.081762028
Tryglicerides_plus_Platelets_minus_Copper,0.08746525,0.089430629,0.07833765,0.074041555,0.073163266,0.08048767
Age_div_Cholesterol,0.114333312,0.097284387,0.078603741,0.059140446,0.052908766,0.08045413
N_Days_x_Copper_x_Alk_Phos,0.110910407,0.095461288,0.073467281,0.064137332,0.055920854,0.079979432
Age_div_sum_of_N_Days_and_Alk_Phos,0.105066328,0.099423053,0.07339729,0.06015021,0.061484296,0.079904235
Platelets_div_prod_of_N_Days_and_Tryglicerides,0.101934856,0.0881699,0.07501015,0.066128631,0.062112691,0.078671246
N_Days_x_Alk_Phos_x_Tryglicerides,0.104286139,0.097461181,0.070201899,0.065014393,0.055053253,0.078403373
Tryglicerides_plus_Platelets_minus_SGOT,0.111304085,0.106985144,0.068151476,0.056034384,0.048974625,0.078289943
Cholesterol_minus_Platelets,0.089406936,0.081135713,0.079234156,0.074697691,0.066961048,0.078287109
Cholesterol_div_prod_of_Age_and_SGOT,0.112316946,0.095250954,0.068130605,0.059950061,0.052979061,0.077725525
Hepatomegaly_1,0.075174425,0.072833792,0.078109818,0.080426112,0.080573254,0.07742348
SGOT_div_prod_of_Alk_Phos_and_Tryglicerides,0.105541472,0.095781686,0.074950409,0.058085283,0.049662554,0.076804281
Cholesterol_div_prod_of_N_Days_and_Bilirubin,0.105662272,0.091919007,0.069837714,0.061506681,0.05508753,0.076802641
N_Days_gt_Alk_Phos_1,0.080504214,0.078508106,0.073232527,0.072956791,0.075236257,0.076087579
Alk_Phos_div_prod_of_SGOT_and_Tryglicerides,0.103834631,0.096681702,0.072318776,0.058294613,0.04566635,0.075359214
Albumin_x_Prothrombin,0.102727245,0.094318424,0.077212096,0.056259962,0.039462479,0.073996041
Alk_Phos_div_prod_of_Cholesterol_and_SGOT,0.098989017,0.092160695,0.071350314,0.059536923,0.045987571,0.073604904
Platelets_div_prod_of_N_Days_and_SGOT,0.101461317,0.085058671,0.068526091,0.059193501,0.052282927,0.073304501
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,0.10258019,0.081264829,0.063088331,0.060453187,0.058086263,0.07309456
Tryglicerides_div_prod_of_Copper_and_Platelets,0.097106532,0.096850976,0.064736456,0.057603096,0.049033891,0.07306619
N_Days_x_SGOT_x_Tryglicerides,0.098304203,0.09493226,0.064247755,0.056386607,0.050532992,0.072880764
Std_of_Cholesterol_Tryglicerides_Platelets,0.102375511,0.094307078,0.06905546,0.051816413,0.046718229,0.072854538
Age_div_Tryglicerides,0.10744221,0.099745232,0.06476563,0.048789492,0.038977196,0.071943952
Tryglicerides_div_sum_of_N_Days_and_Alk_Phos,0.097484834,0.089262151,0.065525807,0.055617517,0.051025431,0.071783148
SGOT_div_prod_of_Cholesterol_and_Tryglicerides,0.105131145,0.094472966,0.06668066,0.049594734,0.042474603,0.071670821
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,0.090248096,0.084933432,0.065471468,0.056512076,0.055855432,0.070604101
Bilirubin_div_prod_of_Cholesterol_and_Copper,0.097799988,0.090460058,0.06776391,0.050597206,0.045605074,0.070445247
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,0.100158193,0.093095672,0.062690438,0.050833603,0.040450588,0.069445699
Stage_4.0,0.070776239,0.068146849,0.068348484,0.068754917,0.069243108,0.06905392
Tryglicerides_x_Platelets,0.109114988,0.093714515,0.061917765,0.040672506,0.038920305,0.068868016
Copper_div_prod_of_Alk_Phos_and_SGOT,0.097368869,0.0944436,0.069387285,0.046342811,0.036392956,0.068787104
Age_x_Platelets,0.110996686,0.093768585,0.05591131,0.042659312,0.040353041,0.068737787
Tryglicerides_minus_Platelets,0.075567111,0.071448962,0.068342689,0.065914047,0.061979737,0.068650509
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,0.092238258,0.090824633,0.06993319,0.051140308,0.038973898,0.068622058
Copper_div_prod_of_Alk_Phos_and_Tryglicerides,0.095306809,0.09017017,0.069732504,0.04896449,0.035568883,0.067948571
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,0.090647293,0.085736399,0.061378507,0.052226925,0.049618043,0.067921433
Copper_div_sum_of_Bilirubin_and_Albumin,0.095180895,0.085070582,0.059063187,0.053005032,0.046163287,0.067696597
Age_div_sum_of_SGOT_and_Tryglicerides,0.092921848,0.084374131,0.059151485,0.050242534,0.04870805,0.067079609
Std_N_Days_Alk_Phos,0.090453088,0.09160927,0.062828362,0.047741097,0.042612606,0.067048885
Cholesterol_div_prod_of_N_Days_and_Copper,0.107571969,0.089368192,0.05449905,0.044420504,0.037549198,0.066681783
Cholesterol_div_prod_of_Age_and_Tryglicerides,0.09531303,0.086311981,0.064981745,0.045748222,0.03962165,0.066395326
Bilirubin_div_prod_of_Copper_and_Tryglicerides,0.101243257,0.084306232,0.056887685,0.043877327,0.041951507,0.065653202
Albumin_plus_Prothrombin,0.068869879,0.07195135,0.063900563,0.059670342,0.063356259,0.065549679
SGOT_div_prod_of_N_Days_and_Bilirubin,0.085249401,0.081705035,0.059355843,0.050279323,0.049348219,0.065187564
SGOT_div_prod_of_Alk_Phos_and_Platelets,0.089506405,0.084777805,0.058933895,0.049028221,0.041816556,0.064812576
Age_div_sum_of_Cholesterol_and_Platelets,0.090682105,0.08373834,0.063635242,0.045500714,0.040376352,0.06478655
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,0.095026835,0.087471711,0.060664766,0.044868695,0.033923131,0.064391028
Platelets_div_prod_of_N_Days_and_Alk_Phos,0.084640511,0.074722639,0.058334215,0.050933953,0.048202623,0.063366788
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,0.092509479,0.085264776,0.059074467,0.043219009,0.032854685,0.062584484
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,0.088441615,0.080720979,0.058309622,0.046462871,0.037611481,0.062309314
Alk_Phos_div_prod_of_SGOT_and_Platelets,0.09393897,0.085574752,0.05461587,0.043649529,0.033558667,0.062267558
Tryglicerides_div_prod_of_N_Days_and_Copper,0.091533694,0.082688267,0.052395799,0.044282124,0.03920471,0.062020919
SGOT_div_prod_of_N_Days_and_Copper,0.096273049,0.078365745,0.054936671,0.041487021,0.037571677,0.061726833
Alk_Phos_div_prod_of_N_Days_and_Copper,0.088821885,0.078740227,0.054519912,0.042752969,0.039321066,0.060831212
Copper_div_prod_of_N_Days_and_Bilirubin,0.092163409,0.077889296,0.052764731,0.041762381,0.038236583,0.06056328
Copper_div_prod_of_Bilirubin_and_Platelets,0.093000058,0.072397724,0.054023379,0.041556767,0.037734824,0.05974255
Copper_plus_Platelets_minus_SGOT,0.086065223,0.080800248,0.050588677,0.038519082,0.035351673,0.058264981
SGOT_div_prod_of_Copper_and_Platelets,0.084228721,0.07552132,0.05586527,0.038827359,0.036200799,0.058128694
Std_Cholesterol_Platelets,0.064073166,0.067260101,0.056911795,0.052084148,0.049327217,0.057931285
Bilirubin_div_prod_of_Copper_and_Alk_Phos,0.090167689,0.072919384,0.054344937,0.039203995,0.030872838,0.057501769
Cholesterol_div_prod_of_SGOT_and_Platelets,0.094481007,0.077131621,0.048598129,0.038295811,0.028329171,0.057367148
Edema_N,0.063359151,0.057660265,0.054526272,0.054986066,0.056070368,0.057320425
Copper_High_1,0.058517065,0.056532058,0.056948308,0.056019699,0.056469788,0.056897384
Bilirubin_div_prod_of_Copper_and_SGOT,0.094143351,0.079457129,0.049425389,0.032446622,0.025806737,0.056255846
Platelets_div_sum_of_N_Days_and_Alk_Phos,0.076762068,0.072955311,0.052590482,0.039739823,0.035714474,0.055552432
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,0.083080273,0.061061187,0.047951506,0.044144035,0.041211009,0.055489602
SGOT_div_sum_of_Bilirubin_and_Albumin,0.082023291,0.061192812,0.0494338,0.041094034,0.042645743,0.055277936
Copper_plus_Platelets_minus_Cholesterol,0.063480251,0.064416128,0.054253787,0.048456731,0.044900144,0.055101408
Hepatomegaly_and_Spiders_1,0.055797902,0.056504134,0.053193101,0.054527426,0.055406813,0.055085875
SGOT_div_prod_of_Age_and_Cholesterol,0.079587783,0.074071314,0.05192906,0.037527521,0.032036836,0.055030503
Tryglicerides_div_prod_of_Age_and_Cholesterol,0.086718334,0.077453888,0.043910117,0.036438516,0.029125006,0.054729172
Age_x_Albumin,0.085619294,0.066606568,0.049029815,0.040722716,0.030828669,0.054561413
Spiders_1,0.055078826,0.052620284,0.054027575,0.05141171,0.052174657,0.05306261
SGOT_plus_Platelets_minus_Tryglicerides,0.084667264,0.073989644,0.041118825,0.031232792,0.024595121,0.051120729
Copper_plus_Platelets,0.050841281,0.057966723,0.051291205,0.048911087,0.045570467,0.050916152
Age_div_sum_of_Copper_and_Platelets,0.078589175,0.061785637,0.044056669,0.036272935,0.030264266,0.050193736
Copper_gt_Tryglicerides_1,0.046246132,0.038699279,0.045359924,0.046507967,0.047891816,0.044941024
N_Days_gt_Cholesterol_1,0.047389745,0.042622967,0.043037001,0.044212166,0.043186568,0.04408969
Edema_Y,0.039850586,0.044662063,0.038242889,0.044364515,0.044299953,0.042284001
Ascites_1,0.04354727,0.038393305,0.03908157,0.038308133,0.039974266,0.039860909
Std_Copper_Tryglicerides,0.038490245,0.040165023,0.037961522,0.036814581,0.039741283,0.038634531
Bilirubin_gt_Prothrombin_1,0.036538396,0.039960702,0.038543543,0.036884219,0.036557232,0.037696819
Copper_gt_SGOT_1,0.035193855,0.035580898,0.031426443,0.032984368,0.033709685,0.03377905
Copper_gt_Platelets_1,0.030564972,0.028990362,0.031149717,0.028904928,0.030023633,0.029926722
Copper_plus_Platelets_minus_Tryglicerides,0.034213731,0.031218922,0.031719683,0.026434141,0.021970295,0.029111354
Albumin_Risk_Level_Normal,0.031949979,0.029821774,0.026795118,0.02818639,0.027855246,0.028921701
Ascites_and_Spiders_1,0.033409945,0.026749496,0.025717961,0.026484592,0.024940453,0.027460489
N_Days_gt_Copper_1,0.024892039,0.024286094,0.019349285,0.016432383,0.017916711,0.020575302
Cholesterol_gt_Platelets_1,0.013009672,0.017180741,0.022196417,0.023082699,0.021537991,0.019401504
SGOT_gt_Platelets_1,0.013334459,0.015140089,0.017787682,0.019864078,0.019118746,0.017049011
N_Days_gt_Platelets_1,0.017375927,0.011477346,0.01763357,0.018803777,0.018466497,0.016751423
N_Days_gt_Tryglicerides_1,0.016508393,0.018546354,0.014680012,0.016087814,0.015739575,0.01631243
N_Days_gt_SGOT_1,0.01612539,0.013011848,0.014755646,0.015828074,0.018721012,0.015688394
Age_Group_Senior,0.019801464,0.015356083,0.014820851,0.014400205,0.013529964,0.015581713
Cholesterol_gt_Copper_1,0.013571286,0.015511154,0.01563531,0.015976424,0.016312101,0.015401255
Stage_3.0,0.013916681,0.012261718,0.014329847,0.015572762,0.015722081,0.014360618
Stage_2.0,0.012094695,0.012065538,0.014891074,0.015542119,0.016004932,0.014119671
Tryglicerides_gt_Platelets_1,0.012376224,0.010306847,0.013818676,0.014128874,0.015465956,0.013219315
Tryglicerides_Normal_1,0.012516603,0.009614049,0.013641059,0.014154141,0.01512389,0.013009948
Ascites_xor_Hepatomegaly_xor_Spiders_1,0.012379012,0.010552723,0.013879221,0.01120598,0.013332341,0.012269855
Copper_Normal_1,0.010795034,0.012463339,0.009858036,0.010499413,0.008309021,0.010384968
Sex_M,0.011374719,0.006864166,0.00863052,0.008984442,0.008542406,0.008879251
Edema_S,0.004959293,0.007735359,0.009278379,0.010097423,0.012058291,0.008825749
SGOT_gt_Tryglicerides_1,0.008385572,0.008987291,0.008803587,0.008401037,0.009346365,0.00878477
Stage_1.0,0.01992052,0.010241471,0.005055411,0.003001013,0.005195496,0.008682782
Hepatomegaly_xor_Spiders_1,0.005152648,0.0064695,0.009147237,0.009625841,0.009494918,0.007978029
Tryglicerides_High_1,0.011632436,0.005874362,0.005335653,0.004600734,0.005522992,0.006593235
Age_gt_SGOT,0.008540664,0.008358246,0.003755957,0.00505131,0.003826824,0.0059066
Cholesterol_Risk_Level_Normal,0.004914153,0.005700938,0.005525366,0.006871288,0.00537648,0.005677645
Age_gt_Albumin,0.007366769,0.010849333,0.005779439,0.001836062,0.002135349,0.005593391
Tryglicerides_Borderline_1,0,0.002416217,0.00627786,0.009721137,0.0092208,0.005527203
Cholesterol_gt_Tryglicerides_1,0.007900119,0.003806208,0.003772863,0.00525876,0.005406334,0.005228857
Copper_gt_Prothrombin_1,0.010441573,0.006874555,0.000396662,0.001227043,0.002735802,0.004335127
N_Days_gt_Albumin,0.006372828,0.006262862,0.004614321,0.002706462,0.001546047,0.004300504
Age_gt_Prothrombin,0.010570827,0.003854626,0.004943131,0.00058288,0.000763465,0.004142986
Bilirubin_gt_Alk_Phos,0,0.003316786,0.004345769,0.004009363,0.004553252,0.003245034
random_control_feature,0.001360179,0,0.003786217,0.005252939,0.005163533,0.003112573
Albumin_gt_Prothrombin,0.007782178,0.003659484,0.001711043,0.001267925,0.000302561,0.002944638
N_Days_gt_Prothrombin,0.004938684,0.003510512,0.000886735,0.001415426,0.002560585,0.002662388
Tryglicerides_Very_High_1,0.005663131,0.003535164,0.002022983,0,0.001400019,0.002524259
Alk_Phos_gt_Platelets_1,0.009195688,0.002357049,0.000444231,0,0,0.002399394
Bilirubin_Risk_Level_Elevated,0.003644547,0.003760348,0.001569086,0.002163421,0.000396056,0.002306692
Tryglicerides_gt_Prothrombin,0.001345392,0.005899559,0.000870135,0.000412068,0.002114697,0.00212837
Cholesterol_Risk_Level_High,0.008248152,0.001092468,0,0,0.000853015,0.002038727
Albumin_gt_Copper,0.003445034,0.003674693,0.001488957,0.001427767,0,0.00200729
Cholesterol_gt_SGOT_1,0.00370939,0.003435495,0,0,0.002881136,0.002005204
SGOT_Normal_1,0,0,0.003489996,0.002085555,0.004042436,0.001923597
Cholesterol_Risk_Level_Borderline,0,0,0.001743593,0.003573889,0.003845646,0.001832626
Albumin_gt_Platelets,0.004912421,0,0.002221949,0.000577388,0.000705902,0.001683532
Albumin_gt_Tryglicerides,0.000998448,0.00515747,0.000439867,0.001688071,0.000124607,0.001681693
N_Days_gt_Age,0.005331835,0.001217585,0,0,0.00114084,0.001538052
Bilirubin_gt_Tryglicerides,0.003248427,0.000188922,0.000660534,0.000724502,0.002367354,0.001437947
N_Days_gt_Bilirubin,0.002793695,0,0.002287425,0.00147287,8.91E-05,0.001328618
Age_gt_Copper,0.00328091,0.001515105,0,0.000819775,0.0009224,0.001307638
Cholesterol_gt_Albumin,0.000321398,0.004362747,0.0018128,0,0,0.001299389
SGOT_gt_Prothrombin,0,0,0.000571488,0.002529022,0.002382846,0.001096671
Platelets_Normal,0.001505462,0.000354349,0.002773107,0,0.000284485,0.000983481
Platelets_Low,0.004490891,0,0,0,0,0.000898178
Bilirubin_gt_Cholesterol,0,0,0.003707186,0,0.000778004,0.000897038
Bilirubin_gt_Platelets,0,0,0,0.001672872,0.002405388,0.000815652
Age_gt_Cholesterol,0,0,0.001280052,0.002069834,0,0.000669977
Albumin_gt_Alk_Phos,0.003070775,9.50E-05,0,0,0,0.000633165
